Dept,ClassNum,SectionNum,Units,StartTime,EndTime,Days,SeatsTaken,SeatsTotal,Professor,ClassCode,ClassMode,Desc
SCI,090,10,0,1630,1820,T,16,20,S Lilienthal,49117,2 Pat - Mtg Pat & TBA (See Class Note),Path to Academic Success
BIOL,178,01,3,0900,1015,MW,13,24,J Johnston,42453,In Person,Integr Phys
BIOL,184,01,1,TBA,,TBA,0,15,,40615,In Person,Directed Reading
JOUR,050,01,3,0900,1015,MW,58,75,H Kazem,49178,In Person,Navigating News
MATH,019W,71,1,0900,1015,TR,21,28,M Yin,47927,In Person,Precalculus Workshop
AAS,033A,08,3,0900,1015,TR,40,40,H Do,43853,In Person,AAS History I
KIN,032,01,1,1230,1320,MW,53,50,F Ghiasvand,40339,In Person,Aerobics
MATE,270,01,3,1800,2050,R,11,40,C England,47118,In Person,Meth Thin Flim Dep
CMPE,163,01,3,1800,2045,R,11,45,H Li,47731,In Person,Intro CG & AR
BUS5,187,82,3,TBA,,TBA,41,45,Y No,48341,Online - TBA With Few Campus Mtg,Global Dimensn Bus
NUFS,100W,05,3,0900,1145,F,3,25,S Rivera,49621,In Person,Writing Workshop
KIN,019A,02,1,0830,1020,T,31,30,M Behler,41037,In Person,Begin Soccer
KIN,038,01,1,1030,1120,TR,29,30,J Fonda,45545,In Person,Begin Jogging
HS,158,06,0,1700,1750,R,46,48,N Zhang,47858,In Person,Hlth Comm
BUS1,126,01,3,0730,0845,TR,44,45,M Mcwilliams,47081,In Person,Adv Acctg
ART,013,02,3,1500,1750,TR,23,25,T Cunniff,40009,In Person,3-D Concepts
ANTH,160,01,3,0900,1015,MW,42,40,M Meniketti,41149,In Person,Recon Lost Civs
URBP,200,01,4,1630,1915,R,18,20,R Lee,43311,In Person,Urb Plan Seminar
MICR,101,16,0,1030,1320,TR,18,16,I Cheng,43659,In Person,Gen Microbiology
PSYC,120,22,0,1030,1230,W,24,24,J Citron,40979,In Person,Adv Res Meth & Des
CE,122,01,3,1330,1615,R,29,30,D Pitton,49878,In Person,Traffic Engrg
ENGL,001B,01,3,0730,0845,MW,25,25,C Saylor,44765,In Person,Argument and Analysis
CHEM,180,02,1,TBA,,TBA,5,10,L Cheruzel,45277,In Person,Indiv Studies
SPAN,102B,03,3,1030,1145,TR,25,30,A Iacomini-Bernardi,48139,In Person,Hisp Amer Culture
GEOL,009,04,0,1330,1615,R,15,24,N Lushbough,43947,In Person,Earth Disasters
JS,171,01,3,1200,1315,TR,41,44,E Kinney,41776,In Person,HR and Justice
FREN,101A,80,4,TBA,,TBA,7,20,J Desalvo,44974,Online Only - TBA Mtg Pat,Adv Frn Read Write
EDCO,215,02,3,1900,2145,T,21,30,J Laker,42932,In Person,Intro to Couns
MATH,031,09,4,0800,0850,MTWR,42,40,C Bugarin,49007,In Person,Calculus II
ENVS,107,01,3,0900,1015,TR,22,35,C Su,47814,In Person,Env Econ & Policy
URBP,175,01,4,1930,2215,M,1,5,S Mathur,48445,In Person,Urb Studies Topics
GEOL,180,17,1,TBA,,TBA,1,5,C Pietsch,44286,In Person,Indiv Studies
EDSE,192A,80,3,TBA,,TBA,26,30,A Henderson,44735,Online Only - TBA Mtg Pat,Incl Supp Students
BIOL,299,21,2,TBA,,TBA,0,15,,40647,In Person,MA Thesis
SCWK,141,05,4,TBA,,TBA,13,15,R Bhader,45460,In Person,Field Practicum I
BUS3,189,11,3,1630,1745,TR,31,30,G Radine,43550,In Person,Strategic Mgmt
BIOL,180,34,2,TBA,,TBA,0,15,,48089,In Person,Indiv Studies
ART,024,04,3,1500,1750,TR,23,24,E Friedman,45207,In Person,Drawing I
ART,003,02,3,1030,1145,TR,24,24,I Carvajal,41585,In Person,Medium and Message
MUSC,160F,02,1,TBA,,TBA,2,10,D Robbins,41669,In Person,ENS: Small Jazz Ensemb
HSPM,102,80,3,TBA,,TBA,39,40,F Memarzadeh,50509,Online Only - TBA Mtg Pat,Hotel & Lodging Op
AE,030,04,0,0900,1150,W,7,30,L Lu,47788,In Person,Program. for AEs
FS,011,03,3,1730,2015,M,38,40,J Garrido,49691,In Person,Survey For Sci
MCOM,063,04,3,1030,1145,MW,19,20,M Cheers,43024,In Person,New Media
SCI,001,07,1.5,1500,1615,MW,14,35,K Singmaster,49106,In Person,Acadmc Excel Wkshp
ME,111,03,3,1630,1745,TR,70,75,P Kutler,41722,In Person,Fluid Mech
GERO,099,01,3,1030,1145,MW,6,35,T Perreira,49342,In Person,Death Dying & Rels
COMM,190,04,4,TBA,,TBA,2,5,J Morrison,41539,In Person,Act Proj in Speech
SE,116A,01,3,1030,1145,MW,0,30,K Smith,49277,In Person,Intro Comp Graphic
BIOL,298M,02,1,TBA,,TBA,1,15,S Cargill,50220,In Person,MA Culminating Exp
SOCI,180,13,1,TBA,,TBA,0,5,,43901,In Person,Indiv Studies
POLS,145,01,4,1030,1145,MW,40,40,K Sasikumar,48292,In Person,Asian Politics
NUFS,100W,08,3,1200,1315,TR,2,25,C Jones,49624,In Person,Writing Workshop
CS,146,10,3,1330,1445,TR,34,30,M Hasan,50391,In Person,Data Struct & Alg
BME,147,01,3,1800,2045,W,81,80,A Bellofiore,44506,In Person,Stat BioMed Engr
RTVF,110,05,3,1330,1445,MW,40,40,C Burrows,49030,In Person,Media and Culture
BUS,270,01,3,1800,2200,T,34,45,J Cho,42491,In Person,Financial Mgmt
PHYS,002A,12,0,1400,1620,MW,20,20,A Fayli,40219,In Person,Fund of Physics
CMPE,299B,01,3,TBA,,TBA,7,10,D Harkey,40490,In Person,Master Thesis II
COMM,198,07,1,TBA,,TBA,7,5,S Laczko,41381,In Person,Comm Applied Activity
CHE,165A,01,1,1200,1445,F,51,50,D Wagner,43405,In Person,Plant Design I
MS,124,01,4,TBA,,TBA,1,25,A Kahn,48411,In Person,Mar Invert Zool I
CHEM,030A,15,0,1330,1620,F,29,29,S Singh,44260,In Person,Intro Chem
BUS3,149,01,3,0900,1145,F,38,45,Y No,40999,In Person,Negotn & Cnflct Resoltn
CHAD,168,01,3,0730,0845,MW,30,30,K Connell,43560,In Person,Soc Emot Dev Ch & Adol
RTVF,180S,01,3,TBA,,TBA,0,20,A McKee,42335,In Person,Individual Studies
MICR,141,01,3,0730,0845,MW,35,48,W Adams,40749,In Person,Path Microbiol I
PKG,141A,02,0,1330,1515,W,19,20,X Liu,48814,In Person,Pkg Materials I
METR,115,01,3,1030,1145,TR,45,46,C Clements,44992,In Person,Wildfire Earth Sys
EE,231,01,3,1500,1615,MW,18,35,P Hsu,45865,In Person,Automat Contr Theo
METR,298,24,2,TBA,,TBA,0,5,,41126,In Person,Research
CHE,176,01,3,1800,2045,R,7,35,N Matsumura,47067,In Person,Energy Storage Sys
MDES,180,02,2,TBA,,TBA,0,1,J Rycenga,49335,In Person,Indiv Studies
BUS3,080,80,3,TBA,,TBA,46,45,L Yang,43837,Online - TBA With Few Campus Mtg,Legal Environment of Bus
MATH,071,11,3,1500,1615,TR,37,40,V Nguyen,47895,In Person,Calc Bus/Aviation
MATH,032,03,3,0900,1015,TR,31,35,M Van Der Poel,42025,In Person,Calculus III
ENGR,120,01,3,1200,1315,TR,40,40,V Carr,43218,In Person,Prog for Soc Sci
PHIL,009,01,3,1330,1445,MW,24,35,N Friedman-Biglin,40209,In Person,Math/Logic for GE
KIN,038,04,1,1230,1320,MW,30,30,R Pacitto,45548,In Person,Begin Jogging
MUSC,151,02,1,1530,1620,MW,5,20,J Benson,41646,In Person,Men's Choir
AAS,180,32,3,TBA,,TBA,0,3,,43981,In Person,Individual Studies
ENGR,195A,01,1,1030,1145,F,149,150,L Zou,45706,In Person,Glob/Soc Iss Engr
JOUR,061,02,3,1030,1145,TR,19,20,J Rodriguez,42530,In Person,Prnt/Mag and Online Wrtg
COMM,144F,01,4,1030,1145,MW,24,25,F Varona,40773,In Person,Org Comm
BUS3,186,82,3,TBA,,TBA,14,45,T Gullion,49370,Online Only - TBA Mtg Pat,Prof & Bus Ethics
MUSC,251,01,1,1530,1620,TR,0,30,C Brown,50123,In Person,GrdUnivChorales
URBP,255,01,4,1930,2215,M,15,15,S Mathur,48444,In Person,Urb & Reg Growth Mgmt
EE,102,01,3,0900,1015,MW,45,45,J Zhao,47562,In Person,Prob/Stat in EE
NUFS,180,03,3,TBA,,TBA,0,10,J Kubota,40983,In Person,Individual Studies
BUS3,160,10,3,1330,1445,MW,55,45,R Pollard,40402,In Person,Fund Mgmt & Org Beh
BME,168,03,0,1330,1615,M,19,20,M Simon,48871,In Person,Med Biol Polymers
MATH,071W,33,1,1330,1445,MW,25,30,A Gottlieb,50484,In Person,Calc Wkshp Bus/Avi
ART,297A,03,3,TBA,,TBA,0,10,A Raynsford,42615,In Person,MA Special Study
ENVS,159,01,3,1500,1745,T,23,32,J Rycenga,49339,In Person,Nat & World Cult
CHAD,100W,02,3,1030,1145,MW,25,25,J Kitajima,42265,In Person,Writing Workshop
GEOL,006,01,3,1200,1315,TR,37,37,G Turner,46482,In Person,Geol of California
PHYS,002A,11,0,1000,1220,MW,24,20,A Fayli,40447,In Person,Fund of Physics
CS,100W,02,3,1030,1145,MW,31,25,D Caires,41291,In Person,Writing Workshop
ME,042,11,1,1800,2045,W,12,24,D Muntz,49271,In Person,Mfg Mach Shop Proj
SCI,001,10,1.5,1500,1615,TR,19,45,K Singmaster,41303,In Person,Acadmc Excel Wkshp
COMM,010,02,3,0900,1015,T,28,27,A Iyengar,41504,2 Pat - Mtg Pat & TBA (See Class Note),Comm and Relations
CMPE,295A,12,3,1800,2045,F,16,30,D Harkey,42543,In Person,Master Project I
KIN,042A,03,2,1030,1150,TR,12,30,K Pinto,49457,In Person,Tpcs in Jazz Dance I
CMPE,298I,32,3,TBA,,TBA,25,25,I Eswar,41983,In Person,CMPE/SE Internship
NURS,136,02,2,1600,1740,R,28,31,D Nelson,41324,In Person,Prof Role Dev III
